sample,time_s,vout_v,burden_current_a,estimated_primary_current_a,estimated_flux_wb,estimated_ct_secondary_voltage_v,estimated_magnetizing_current_a,chi_square,degrees_of_freedom,confidence,max_abs_normalized_residual,iterations,converged
4266,0.888544,-0.096931612,0.96931612,-374.66251296529725,0.07822161107794857,-0.888305689643352,0.033548143276408954,7.866253274322924e-16,6,1.0,2.0606955811880434e-08,3,1
4267,0.888752,-0.08486455599999998,0.8486455599999998,-326.37415778079514,0.07806313061511985,-0.7619253020611844,0.0334720908500795,2.281711180850741e-16,6,1.0,1.10536861781807e-08,3,1
4268,0.888961,-0.07246230399999998,0.7246230399999998,-276.7401578752252,0.07793024550261725,-0.6358139354190933,0.03340845924736024,5.5286833132240595e-17,6,1.0,5.4221883059868414e-09,3,1
4269,0.889169,-0.059557258,0.59557258,-225.0868603244395,0.07782561801707931,-0.5030167573939803,0.033358445946298006,8.109274649130858e-18,6,1.0,2.070630993056266e-09,3,1
4270,0.889377,-0.046317016000000044,0.46317016000000044,-172.0866242116078,0.07774901620267738,-0.36827795385544326,0.03332187742483785,6.669686293414709e-19,6,1.0,5.920437751161245e-10,3,1
4271,0.889586,-0.03274157799999999,0.32741577999999993,-117.73904491282389,0.07770079749307475,-0.23071152919919458,0.03329887924714012,1.9393238997321866e-20,6,1.0,9.263206521281653e-11,3,1
4272,0.889794,-0.018998542000000063,0.18998542000000063,-62.71496033097616,0.07768171117552362,-0.09176114207272047,0.03328978031463318,1.441681755677129e-22,6,1.0,1.1574075031717257e-11,3,1
4273,0.890002,-0.00508790800000003,0.0508790800000003,-7.0144354547123156,0.07769178065926566,0.048410979529018176,0.03329458038369067,1.1633165145710354e-22,6,1.0,1.0783041126671833e-11,3,1
4274,0.890211,0.008822726000000003,-0.08822726000000003,48.6909898064268,0.07773086307303365,0.18699719506212006,0.033313217321005346,3.4465768236447195e-21,6,1.0,3.9920323990916273e-11,3,1
4275,0.890419,0.022733360000000036,-0.22733360000000036,104.40222936095279,0.07779874602393003,0.32636034084802235,0.03334561306153484,2.5357048327889326e-19,6,1.0,3.6425289867692e-10,3,1
4276,0.890627,0.036476395999999967,-0.36476395999999967,159.44723289728756,0.0778949545639653,0.46254105786186256,0.03339158118535977,4.1331822781348755e-18,6,1.0,1.4754798945137981e-09,3,1
4277,0.890836,0.049884236000000026,-0.49884236000000026,213.15482514047974,0.07801904537128494,0.593735920189647,0.03345096693101334,3.182252067578443e-17,6,1.0,4.105726175707147e-09,3,1
4278,0.891044,0.06312447799999998,-0.6312447799999998,266.1972729356676,0.07816986816507526,0.7251095855304286,0.03352329275364454,1.5266995090929456e-16,6,1.0,9.021123691804744e-09,3,1
4279,0.891252,0.07586192599999997,-0.7586192599999997,317.23054538246737,0.07834644482168608,0.848926233705463,0.033608177222471086,5.437239685977287e-16,6,1.0,1.7087110806141004e-08,3,1
4280,0.891461,0.08826417799999997,-0.8826417799999997,366.9270566384303,0.07854916423462259,0.9699493441942866,0.033705912251892234,1.6581782640386302e-15,6,1.0,2.996583016445786e-08,3,1
4281,0.891669,0.09999603800000001,-0.9999603800000001,413.943246893784,0.0787744012989157,1.0828705014086968,0.0338148667330645,3.897527424374604e-15,6,1.0,4.6158866659484765e-08,3,1
4282,0.891877,0.11122510399999996,-1.1122510399999996,458.9510514366214,0.07902221140946847,1.1913947622729861,0.033935193829281014,3.4805034526633992e-22,6,1.0,1.865174681370263e-11,3,1
4283,0.892086,0.12161617999999996,-1.2161617999999996,500.6069562470371,0.07929161843126088,1.2890288124037783,0.0340665618051891,2.985015896007479e-21,6,1.0,5.46229728115577e-11,3,1
4284,0.892294,0.131336864,-1.31336864,539.5830246967929,0.07957898658180214,1.3815776468330754,0.03420734409514912,1.5628909061841284e-21,6,1.0,3.952393967665557e-11,3,1
4285,0.892502,0.14038715599999996,-1.4038715599999996,575.8785498993954,0.0798841636869773,1.4671976210345694,0.03435761712745408,3.231594703615617e-21,6,1.0,5.6843418860808015e-11,3,1
4286,0.892711,0.14843185999999997,-1.4843185999999997,608.1503591354505,0.08020608198127269,1.5402789200734794,0.03451701891855284,1.6335042758171615e-21,6,1.0,4.04121180963557e-11,3,1
4287,0.892919,0.15547097600000004,-1.5547097600000004,636.3986427586349,0.08053964460836843,1.6036664764219537,0.03468318042016469,3.821992126230511e-22,6,1.0,1.9539925233402755e-11,3,1
4288,0.893127,0.16167210200000004,-1.6167210200000004,661.2947249662457,0.08088483188381879,1.6595542088960105,0.034856238206717696,4.378560381825842e-21,6,1.0,6.616929226765933e-11,3,1
4289,0.893336,0.16686763999999998,-1.6686763999999998,682.1666415372595,0.08124100454440059,1.7041754094821446,0.03503602843366663,3.3872001765858413e-21,6,1.0,5.81756864903582e-11,3,1
4290,0.893544,0.17105758999999998,-1.7105758999999998,699.0139397772243,0.08160271845785429,1.7390091992967418,0.03521994024376421,9.946005161706162e-22,6,1.0,3.1530333899354446e-11,3,1
4291,0.893752,0.17407435400000004,-1.7407435400000004,711.1647908241558,0.08196897710901195,1.760858899796557,0.03540757816059238,1.933263436497176e-21,6,1.0,4.39648317751562e-11,3,1
4292,0.893961,0.17608553000000005,-1.7608553000000005,719.2911688889563,0.08233966518162314,1.773627141680186,0.03559899508071042,1.3590911911651227e-21,6,1.0,3.68594044175552e-11,3,1
4293,0.894169,0.177091118,-1.77091118,723.3916429330029,0.08270918631549232,1.7765439128327347,0.03579138341967465,4.034155496510911e-21,6,1.0,6.350475700855895e-11,3,1
4294,0.894377,0.17692352,-1.7692352,722.7944377482637,0.08307663482163999,1.7665793564793228,0.03598431501417984,6.188886830861041e-22,6,1.0,2.4868995751603507e-11,3,1
4295,0.894586,0.17558273599999996,-1.7558273599999996,717.4998703761,0.08344131067648065,1.7448605494767568,0.03617745539077386,5.96940767018943e-22,6,1.0,2.4424906541753444e-11,3,1
4296,0.894794,0.17340396199999997,-1.7340396199999997,708.849918196359,0.08379842823892204,1.7169113578914332,0.036368264133006506,2.21641017563526e-21,6,1.0,4.707345624410664e-11,3,1
4297,0.895002,0.16988440400000004,-1.6988440400000004,694.828893548833,0.0841462903215794,1.6724138589297475,0.03655578001315222,3.9208785633042134e-21,6,1.0,6.261657858885883e-11,3,1
4298,0.895211,0.16552685599999994,-1.6552685599999994,677.4526469977866,0.08448545927044464,1.6228179371541436,0.036740239557312974,6.86683786174253e-22,6,1.0,2.6201263381153694e-11,3,1
4299,0.895419,0.15999612200000002,-1.5999612200000002,655.3754463380161,0.08480977583375506,1.5592142466847934,0.03691818159835538,3.9942039493028327e-22,6,1.0,1.9984014443252818e-11,3,1
4300,0.895627,0.15362739800000003,-1.5362739800000003,629.9412307674893,0.08511958342469036,1.4894595718044754,0.0370896373469187,3.1691108942703437e-24,6,1.0,1.3322676295501878e-12,3,1
4301,0.895836,0.14608548799999999,-1.4608548799999999,599.8058703952073,0.08541346670104116,1.4061400782334077,0.03725365590978501,2.0927104424831184e-21,6,1.0,4.574118861455645e-11,3,1
4302,0.896044,0.13787318599999998,-1.3787318599999998,566.9834951747222,0.08568779212368811,1.3188722242642907,0.03740800571254162,8.083884265744667e-22,6,1.0,2.8421709430404007e-11,3,1
4303,0.896252,0.12865529600000003,-1.2865529600000003,530.1298270781408,0.0859415001006708,1.219749889339218,0.037551857806012265,2.7488460618392995e-21,6,1.0,5.240252676230739e-11,3,1
4304,0.896461,0.118767014,-1.18767014,490.58864279738174,0.08617481876027788,1.1163572230009355,0.03768510977045334,3.3978889020043954e-23,6,1.0,5.773159728050814e-12,3,1
4305,0.896669,0.10804074200000002,-1.0804074200000002,447.6861967486701,0.08638344556672845,1.003013492550284,0.03780505837912491,3.488879099116419e-21,6,1.0,5.906386491005833e-11,3,1
4306,0.896877,0.09664407799999997,-0.9664407799999997,402.0946123485851,0.0865673802454238,0.8843013398816195,0.03791144953160213,1.265961953287903e-15,6,1.0,2.9997150596816624e-08,3,1
4307,0.897086,0.08474461999999994,-0.8474461999999994,354.48496735791514,0.08672666768376786,0.7621408533207351,0.038004077541483626,4.0532293753642024e-16,6,1.0,1.7009024397274253e-08,3,1
4308,0.897294,0.07234236799999993,-0.7234236799999993,304.85565844492,0.08685860474426668,0.6343127908597745,0.03808115332145191,9.073520368399131e-17,6,1.0,8.061763062672256e-09,3,1
4309,0.897502,0.05943732199999996,-0.5943732199999996,253.2069518930432,0.08696297970211199,0.5018026819486171,0.038142357050666834,1.4037729889535608e-17,6,1.0,3.175454690862445e-09,3,1
4310,0.897711,0.04602948200000001,-0.4602948200000001,199.5386883549733,0.08703920553264001,0.3647168924785533,0.0381871839949584,1.1440140362768543e-18,6,1.0,9.0726905155325e-10,3,1
4311,0.897919,0.03245404399999996,-0.3245404399999996,145.19314151759045,0.0870864970809554,0.22736321305475782,0.03821505058092344,2.57087939047891e-20,6,1.0,1.3483138217029733e-10,3,1
4312,0.898127,0.01871100800000003,-0.1871100800000003,90.16995521899348,0.08710497900506567,0.0888554043763077,0.03822595264310752,1.8069745457735405e-21,6,1.0,4.235500838944972e-11,3,1
4313,0.898336,0.004967971999999987,-0.04967971999999987,35.14067298307681,0.08709493365870453,-0.04806385818722435,0.03822002631587962,1.3335346229626307e-21,6,1.0,3.649858193455202e-11,3,1
4314,0.898544,-0.008942662000000046,0.08942662000000046,-20.567298240157456,0.0870557183834924,-0.18853497698143099,0.038196909376589414,7.934797916491375e-21,6,1.0,6.382915029856662e-11,3,1
4315,0.898752,-0.022853295999999967,0.22853295999999967,-76.2814889259229,0.08698758260305281,-0.3275758674980008,0.038156813552693576,4.701594279511506e-19,6,1.0,5.803864333575603e-10,3,1
4316,0.898961,-0.03659633200000001,0.3659633200000001,-131.3306564126122,0.08689075219868134,-0.46330337019837625,0.038099982338674135,7.737583402866941e-18,6,1.0,2.3588769826332623e-09,3,1
4317,0.899169,-0.05017177000000006,0.5017177000000006,-185.71543860857184,0.0867663435799599,-0.598118359237715,0.03802722183781873,5.70156901661612e-17,6,1.0,6.396454546586661e-09,3,1
4318,0.899377,-0.06324441400000003,0.6324441400000003,-238.0920242880974,0.086615482475691,-0.7252937705236049,0.03793937305029464,2.6412733003872257e-16,6,1.0,1.3746070254283538e-08,3,1
4319,0.899586,-0.07598186200000001,0.7598186200000001,-289.13271226098783,0.08643790437031845,-0.8496560065671078,0.0378364953541172,9.628331164039239e-16,6,1.0,2.6195278585161574e-08,3,1
4320,0.899794,-0.08838411400000001,0.8838411400000001,-338.8370157031465,0.08623583058750478,-0.9715085712196279,0.03772010931337828,2.6729168435649376e-15,6,1.0,4.3548454772834866e-08,3,1
4321,0.900002,-0.10011597400000005,1.0011597400000005,-385.8611016221916,0.08601033976674323,-1.0840904844305919,0.03759107642895221,7.828753945889871e-22,6,1.0,2.7977620220553945e-11,3,1
4322,0.900211,-0.11134504,1.1134504,-430.8772562900543,0.08576116224267044,-1.1922369572859892,0.037449496232150305,7.924640152241019e-23,6,1.0,8.881784197001252e-12,3,1
4323,0.900419,-0.121736116,1.21736116,-472.54142662081455,0.0854927308893125,-1.290535352682463,0.037298128800646285,2.746113084703258e-21,6,1.0,5.240252676230739e-11,3,1
4324,0.900627,-0.13145680000000004,1.3145680000000004,-511.5254260011303,0.08520510952441232,-1.3827950235586828,0.03713723002073334,2.608614394542652e-21,6,1.0,5.10702591327572e-11,3,1
4325,0.900836,-0.140507092,1.40507092,-547.8288073225058,0.08489827485208581,-1.4681084800309998,0.03696701017376639,2.563358287122963e-21,6,1.0,5.062616992290714e-11,3,1
4326,0.901044,-0.148551796,1.4855179600000001,-580.1076160908661,0.08457759795895901,-1.541715832340497,0.03679063560517518,1.2327141276794538e-22,6,1.0,1.1102230246251565e-11,3,1
4327,0.901252,-0.15559091199999997,1.5559091199999997,-608.362145895498,0.08424378302884886,-1.6048794716826937,0.03660863473293767,1.6620590152703062e-22,6,1.0,1.2878587085651816e-11,3,1
4328,0.901461,-0.16179203799999997,1.6179203799999997,-633.2639401211179,0.0838967271012367,-1.6605546775708662,0.03642108437477578,2.151804982945017e-22,6,1.0,1.4654943925052066e-11,3,1
4329,0.901669,-0.16698757600000003,1.6698757600000003,-654.1400864434014,0.0835419773346485,-1.705527723980933,0.0362310716154775,5.135852212170644e-22,6,1.0,2.2648549702353193e-11,3,1
4330,0.901877,-0.17117752600000002,1.7117752600000002,-670.9906328718786,0.08318001222687525,-1.7402168642946358,0.03603889468459859,2.7464136541315445e-21,6,1.0,5.240252676230739e-11,3,1
4331,0.902086,-0.17419428999999997,1.7419428999999997,-683.1439131539797,0.08281176274168582,-1.7619592592794322,0.03584507637432992,1.5276637946550414e-21,6,1.0,3.907985046680551e-11,3,1
4332,0.902294,-0.17620546599999998,1.7620546599999998,-691.2708500632783,0.08244258668294305,-1.774884897801895,0.035652419739605944,1.5624668885659416e-21,6,1.0,3.952393967665557e-11,3,1
4333,0.902502,-0.17721105400000003,1.7721105400000003,-695.3708971357081,0.08207281559419974,-1.7777456189583314,0.03546104277968838,1.442092255378058e-22,6,1.0,1.199040866595169e-11,3,1
4334,0.902711,-0.17704345600000004,1.7704345600000004,-694.7723960107691,0.08170334952310489,-1.7677802444728483,0.03527135021755065,8.412153370812694e-24,6,1.0,2.6645352591003757e-12,3,1
4335,0.902919,-0.17587027,1.7587027,-690.1461928233268,0.08133959801007458,-1.7488053511074009,0.03508602329279023,4.1468774158859595e-21,6,1.0,6.439293542825908e-11,3,1
4336,0.903127,-0.173523898,1.73523898,-680.8202642509291,0.08098244786471011,-1.7170680065600485,0.03490538737923736,2.301285060485436e-21,6,1.0,4.796163466380676e-11,3,1
4337,0.903336,-0.17000433999999998,1.7000433999999998,-666.7949430043308,0.08063265392489342,-1.6736552144337902,0.03472969770360653,8.079122923375209e-22,6,1.0,2.8421709430404007e-11,3,1
4338,0.903544,-0.165646792,1.6564679199999999,-649.4122573655087,0.08029488698910806,-1.6238794989682137,0.03456115608519622,1.0812871906227648e-21,6,1.0,3.2862601528904634e-11,3,1
4339,0.903752,-0.16011605800000006,1.6011605800000006,-627.3283172746917,0.07997032319230604,-1.5604028692405252,0.034400189682511594,3.1313452472102564e-21,6,1.0,5.595524044110789e-11,3,1
4340,0.903961,-0.15374733400000007,1.5374733400000007,-601.8870644262558,0.07965873415312971,-1.4908566467766002,0.0342465355811378,2.2973764161299904e-22,6,1.0,1.509903313490213e-11,3,1
4341,0.904169,-0.14637302200000002,1.4637302200000002,-572.4149767864718,0.0793654748141121,-1.4099006683540205,0.03410267870217462,4.2619350277374835e-21,6,1.0,6.52811138479592e-11,3,1
4342,0.904377,-0.13799312200000002,1.3799312200000002,-538.9125993133453,0.07909111922512238,-1.3190172547583991,0.03396873897139539,3.9214502929354805e-21,6,1.0,6.261657858885883e-11,3,1
4343,0.904586,-0.12877523199999996,1.2877523199999996,-502.0515244740672,0.07883589432147457,-1.2211717877884936,0.03384468060262013,2.7003537079363684e-21,6,1.0,5.1958437552457326e-11,3,1
4344,0.904794,-0.11888695000000005,1.1888695000000005,-462.50183640822627,0.0786035053835245,-1.1172545093754263,0.0337321634888246,5.043511721389733e-15,6,1.0,5.2664695521231764e-08,3,1
4345,0.905002,-0.10816067800000007,1.0816067800000007,-419.5918357922681,0.07839463349799385,-1.0041917573589485,0.0336313822767007,2.120653425031357e-15,6,1.0,3.3979605153916514e-08,3,1
4346,0.905211,-0.096931612,0.96931612,-374.6650874215309,0.07820890792517994,-0.8886391043727154,0.033542040550554174,8.192969034561541e-16,6,1.0,2.1024705414152134e-08,3,1
4347,0.905419,-0.08486455599999998,0.8486455599999998,-326.37660232890755,0.07805042309278816,-0.7619463095759142,0.033466000487313026,2.280540467063901e-16,6,1.0,1.1047716561018994e-08,3,1
4348,0.905627,-0.07246230399999998,0.7246230399999998,-276.7422957185146,0.07791825508949886,-0.6354230927370721,0.033402723796454654,5.2905607186169816e-17,6,1.0,5.302704889770249e-09,3,1
4349,0.905836,-0.059557258,0.59557258,-225.0894156773613,0.07781304449847247,-0.503399957063997,0.03335244076366357,8.475707194713218e-18,6,1.0,2.1158465604576016e-09,3,1
4350,0.906044,-0.046317016000000044,0.46317016000000044,-172.08903424637253,0.07773643766147621,-0.3683021009435765,0.03331587648501426,6.660433800446499e-19,6,1.0,5.918139242555576e-10,3,1
4351,0.906252,-0.03274157799999999,0.32741577999999993,-117.74121150297341,0.07768853866738004,-0.23028362546238895,0.03329303486802953,1.613379185183112e-20,6,1.0,9.014273702478981e-11,3,1
4352,0.906461,-0.018998542000000063,0.18998542000000063,-62.71749444294075,0.07766927529275221,-0.09216925659247893,0.03328385314924148,2.0983678098524304e-21,6,1.0,4.568567746332519e-11,3,1
4353,0.906669,-0.00508790800000003,0.0508790800000003,-7.016817970604965,0.07767933942649417,0.048385258374822215,0.033288649815113244,1.2504302579409364e-21,6,1.0,3.5360603334311236e-11,3,1
4354,0.906877,0.008822726000000003,-0.08822726000000003,48.68877366048514,0.07771832618518314,0.18743633985071464,0.033307237811362626,3.9244126242010666e-21,6,1.0,3.950615876102681e-11,3,1
4355,0.907086,0.022733360000000036,-0.22733360000000036,104.39971580295627,0.07778644915549328,0.3259472263644436,0.0333397422810271,2.6124783841199107e-19,6,1.0,3.6919252377476397e-10,3,1
4356,0.907294,0.036476395999999967,-0.36476395999999967,159.44486984931882,0.07788265227937106,0.46251501864298084,0.03338569960465681,4.1258070610578214e-18,6,1.0,1.474217883185025e-09,3,1
4357,0.907502,0.049884236000000026,-0.49884236000000026,213.15254094100214,0.07800623752874745,0.5941598527711565,0.03344483249973781,3.0776956348797147e-17,6,1.0,4.036640813276371e-09,3,1
4358,0.907711,0.06312447799999998,-0.6312447799999998,266.19477979107313,0.07815770324637596,0.7247163522894263,0.03351745312539933,1.5784381321207685e-16,6,1.0,9.170008502534799e-09,3,1
4359,0.907919,0.07586192599999997,-0.7586192599999997,317.2281923695309,0.07833427474673922,0.8489014440542146,0.033602319479781234,5.432294421314805e-16,6,1.0,1.7074492861257617e-08,3,1
4360,0.908127,0.08826417799999997,-0.8826417799999997,366.9246915288575,0.07853610578968685,0.9703415526328848,0.03369960726952153,1.5997923646173341e-15,6,1.0,2.9425270813704385e-08,3,1
4361,0.908336,0.09999603800000001,-0.9999603800000001,413.9407722923685,0.07876235289523874,1.0825220361333656,0.03380902869480108,4.036625234567877e-15,6,1.0,4.69620132712012e-08,3,1
4362,0.908544,0.11122510399999996,-1.1122510399999996,458.9486971903797,0.07901015843574084,1.1913727908755805,0.033929330185073985,1.1371077003374258e-22,6,1.0,1.0658141036401503e-11,3,1
4363,0.908752,0.12161617999999996,-1.2161617999999996,500.60449366131627,0.07927834500497591,1.289358505937897,0.03406007564735292,8.725934269441019e-23,6,1.0,9.325873406851315e-12,3,1
4364,0.908961,0.131336864,-1.31336864,539.5805615201652,0.07956703438356724,1.381288892781399,0.034201474907631924,6.393079577309061e-23,6,1.0,7.993605777301127e-12,3,1
4365,0.909169,0.14038715599999996,-1.4038715599999996,575.8761816327183,0.0798722077011071,1.4671794112494483,0.03435171467054678,1.02278162816726e-21,6,1.0,3.197442310920451e-11,3,1
4366,0.909377,0.14843185999999997,-1.4843185999999997,608.1477914803459,0.08019263895361416,1.5405348678224617,0.03451034383304236,5.97209049538895e-22,6,1.0,2.4424906541753444e-11,3,1
4367,0.909586,0.15547097600000004,-1.5547097600000004,636.3961842020789,0.08052776153714974,1.6034573374907393,0.03467724316770603,2.788322812755235e-25,6,1.0,5.134781488891349e-13,3,1
4368,0.909794,0.16167210200000004,-1.6167210200000004,661.2923284680702,0.08087294606819173,1.659541014625072,0.034850260155550025,2.4745725437015557e-21,6,1.0,4.973799150320701e-11,3,1
4369,0.910002,0.16686763999999998,-1.6686763999999998,682.1639615702909,0.08122744908560492,1.7043414298712227,0.03502916249585619,5.332929709935953e-22,6,1.0,2.3092638912203256e-11,3,1
4370,0.910211,0.17105758999999998,-1.7105758999999998,699.0114727883016,0.08159087598155063,1.738884669596535,0.035213897301157815,2.3875530442585937e-21,6,1.0,4.884981308350689e-11,3,1
4371,0.910419,0.17407435400000004,-1.7407435400000004,711.1623513874497,0.08195713299745104,1.7608510379828646,0.035401487430640775,1.1697372593170178e-21,6,1.0,3.419486915845482e-11,3,1
4372,0.910627,0.17608553000000005,-1.7608553000000005,719.288374092566,0.08232606106757465,1.7736926448251331,0.03559194258658913,8.594663174801635e-22,6,1.0,2.930988785010413e-11,3,1
4373,0.910836,0.177091118,-1.77091118,723.3891564625754,0.0826973524813683,1.7765139415962603,0.03578519721484256,1.0513401319500572e-21,6,1.0,3.241851231905457e-11,3,1
4374,0.911044,0.17692352,-1.7692352,722.7919411740136,0.08306480059170776,1.7665774535552716,0.035978075481478584,2.8875176902293113e-21,6,1.0,5.3734794391857577e-11,3,1
4375,0.911252,0.17558273599999996,-1.7558273599999996,717.4969636914994,0.08342772326615441,1.744820550224384,0.0361702286785246,2.8402653709461488e-21,6,1.0,5.3290705182007514e-11,3,1
4376,0.911461,0.17340396199999997,-1.7340396199999997,708.8473990559238,0.08378657124101631,1.7169759562768685,0.036361901683532996,1.6347383576801607e-21,6,1.0,4.04121180963557e-11,3,1
4377,0.911669,0.16988440400000004,-1.6988440400000004,694.8263277316233,0.08413443416775826,1.6724179170287063,0.03654936141202928,1.4259314334281492e-21,6,1.0,3.774758283725532e-11,3,1
4378,0.911877,0.16552685599999994,-1.6552685599999994,677.4496416397877,0.08447195203638058,1.6226820606835073,0.03673286203878637,1.9335232250532445e-21,6,1.0,4.39648317751562e-11,3,1
4379,0.912086,0.15999612200000002,-1.5999612200000002,655.3728862802857,0.08479786211916512,1.5593783865295943,0.03691161731418446,4.203886031345521e-21,6,1.0,6.483702463810914e-11,3,1
4380,0.912294,0.15362739800000003,-1.5362739800000003,629.9385871417463,0.08510767185911645,1.489469903611454,0.03708301795075391,1.2308289096329286e-21,6,1.0,3.5083047578154947e-11,3,1
4381,0.912502,0.14608548799999999,-1.4608548799999999,599.802780175566,0.08540009995368396,1.4059043008054126,0.03724616613810959,4.186174223718637e-22,6,1.0,2.042810365310288e-11,3,1
4382,0.912711,0.13787318599999998,-1.3787318599999998,566.9808823912182,0.0856757952027237,1.3191160241135236,0.03740122995393211,3.542889743206115e-21,6,1.0,5.950795411990839e-11,3,1
4383,0.912919,0.12865529600000003,-1.2865529600000003,530.1271033305799,0.08592950637373445,1.2197652452440937,0.03754503308120527,1.1096920970983835e-21,6,1.0,3.3306690738754696e-11,3,1
4384,0.913127,0.118767014,-1.18767014,490.5854987788037,0.08616164402516047,1.1160464010867233,0.03767756054592257,2.474235065269396e-21,6,1.0,4.973799150320701e-11,3,1
4385,0.913336,0.10804074200000002,-1.0804074200000002,447.6835318563095,0.08637134040447919,1.0033319584627522,0.037798077682310645,2.7463625789033554e-21,6,1.0,5.240252676230739e-11,3,1
4386,0.913544,0.09664407799999997,-0.9664407799999997,402.0918131414053,0.08655527925629805,0.8843214029753227,0.037904431450558856,1.2651543692320834e-15,6,1.0,2.998308198942645e-08,3,1
4387,0.913752,0.08474461999999994,-0.8474461999999994,354.4818004202162,0.08671372662774308,0.7617662088704276,0.03799653484168642,3.882038001152164e-16,6,1.0,1.664352683450332e-08,3,1
4388,0.913961,0.07234236799999993,-0.7234236799999993,304.8529425435224,0.08684637496893706,0.6346810583443587,0.0380739953004734,9.464326646639875e-17,6,1.0,8.232208317804357e-09,3,1
4389,0.914169,0.05943732199999996,-0.5943732199999996,253.2040895508441,0.08695075475359833,0.5018258877945938,0.038135177989323116,1.4030441671661275e-17,6,1.0,3.174257731664021e-09,3,1
4390,0.914377,0.04602948200000001,-0.4602948200000001,199.5355342365964,0.08702652803185398,0.36429460699835975,0.03817972098449638,1.0895290080010323e-18,6,1.0,8.854115357559422e-10,3,1
4391,0.914586,0.03245404399999996,-0.3245404399999996,145.19038648193856,0.0870741311967094,0.2277663390210852,0.03820775986582739,2.808466585694901e-20,6,1.0,1.3834419720915037e-10,3,1
4392,0.914794,0.01871100800000003,-0.1871100800000003,90.16704859894836,0.08709261840511653,0.08888080964972694,0.038218660687721284,2.914064941292194e-21,6,1.0,5.384581669432009e-11,3,1
4393,0.915002,0.004967971999999987,-0.04967971999999987,35.13757365961985,0.08708253088128864,-0.04849771071099097,0.03821271185976099,1.668506498242854e-21,6,1.0,4.0842329518397946e-11,3,1
4394,0.915211,-0.009110260000000037,0.09110260000000037,-21.241720734331775,0.08704263205327639,-0.19090348331221177,0.03818920164748436,7.072540929856775e-21,6,1.0,6.836545218824597e-11,3,1
4395,0.915419,-0.022853295999999967,0.22853295999999967,-76.28408714547804,0.08697471782082637,-0.32651073293279076,0.038149252869240514,4.564466740128543e-19,6,1.0,5.725194623940055e-10,3,1
4396,0.915627,-0.03659633200000001,0.3659633200000001,-131.33372829285614,0.08687827400226235,-0.4636722046347621,0.03809267147250066,7.484821390927438e-18,6,1.0,2.320079892093041e-09,3,1
4397,0.915836,-0.05017177000000006,0.5017177000000006,-185.71830692932593,0.0867533530036038,-0.5977081275527888,0.03801964080424867,5.88710371936821e-17,6,1.0,6.498699148260734e-09,3,1
4398,0.916044,-0.06324441400000003,0.6324441400000003,-238.0950304562593,0.086602497427244,-0.7252671940375093,0.03793183105340382,2.6382035110744786e-16,6,1.0,1.3735826712157895e-08,3,1
4399,0.916252,-0.07614946,0.7614946,-289.80733710606273,0.08642510563379208,-0.8528451608266148,0.03782910239568927,9.539298749775835e-16,6,1.0,2.606992746678749e-08,3,1
4400,0.916461,-0.08838411400000001,0.8838411400000001,-338.8395493887867,0.08622235347158143,-0.9701060392853541,0.03771237256734363,2.743117110715851e-15,6,1.0,4.4109611796461223e-08,3,1
4401,0.916669,-0.10011597400000005,1.0011597400000005,-385.8641358813769,0.08599688101054916,-1.0840022165013636,0.03758340251305958,1.3589925053119312e-21,6,1.0,3.68594044175552e-11,3,1
4402,0.916877,-0.11134504,1.1134504,-430.88018922610576,0.085748823245322,-1.1925854097453843,0.03744251234448106,4.963080732063877e-24,6,1.0,2.220446049250313e-12,3,1
4403,0.917086,-0.121736116,1.21736116,-472.54434988590316,0.08547916610892418,-1.2902255330045147,0.0372905108182468,9.121491526112875e-22,6,1.0,3.019806626980426e-11,3,1
4404,0.917294,-0.13145680000000004,1.3145680000000004,-511.5284396158873,0.08519154883866263,-1.382775337795259,0.037129676298077445,2.4742782134271185e-21,6,1.0,4.973799150320701e-11,3,1
4405,0.917502,-0.140507092,1.40507092,-547.8316068973367,0.08488612257544778,-1.468395496225321,0.03696029825288356,1.5278190830080964e-21,6,1.0,3.907985046680551e-11,3,1
4406,0.917711,-0.148551796,1.4855179600000001,-580.1105087070689,0.08456395391760829,-1.5414768317678103,0.03678316506409566,3.488895687870779e-21,6,1.0,5.906386491005833e-11,3,1
4407,0.917919,-0.15559091199999997,1.5559091199999997,-608.3651011998127,0.0842301421233706,-1.6048643953736597,0.03660123139584174,3.2312681336211448e-21,6,1.0,5.6843418860808015e-11,3,1
4408,0.918127,-0.16179203799999997,1.6179203799999997,-633.2666057686049,0.08388470568047615,-1.6607521293003158,0.03641461770778795,2.747514738458075e-21,6,1.0,5.240252676230739e-11,3,1
4409,0.918336,-0.16698757600000003,1.6698757600000003,-654.1429453744329,0.08352828265446902,-1.7053733301775933,0.03622376989409575,4.034753727564967e-21,6,1.0,6.350475700855895e-11,3,1
4410,0.918544,-0.17117752600000002,1.7117752600000002,-670.9935237557678,0.0831663195734986,-1.7402071200502134,0.03603165773063083,4.54995764599185e-22,6,1.0,2.1316282072803006e-11,3,1
4411,0.918752,-0.17419428999999997,1.7419428999999997,-683.1464570582261,0.0827998117548218,-1.7620568205616458,0.035838814174996,6.19751041674426e-22,6,1.0,2.4868995751603507e-11,3,1
