sample,time_s,vout_v,burden_current_a,estimated_primary_current_a,estimated_flux_wb,estimated_ct_secondary_voltage_v,estimated_magnetizing_current_a,chi_square,degrees_of_freedom,confidence,max_abs_normalized_residual,iterations,converged
146,0.030208,0.096963779,-0.9696377899999999,388.27800965757524,0.0003998032724575285,0.8878259776425995,0.00016940816629556295,3.526361140289966e-16,6,1.0,1.877860788269988e-08,3,1
147,0.030416,0.08503475200000002,-0.8503475200000001,340.5395186115986,0.0005588171127544805,0.7644896168122697,0.00023678691218410191,1.0658024870079001e-16,6,1.0,1.0323771018347649e-08,3,1
148,0.030625,0.07256872699999997,-0.7256872699999997,290.64677438944136,0.0006918477348854948,0.6365101537369079,0.0002931558198667351,2.5574685187419127e-17,6,1.0,5.0571419856943745e-09,3,1
149,0.030833,0.05968077499999999,-0.59680775,239.05987930574764,0.0007967508638408587,0.5043419661315575,0.0003376062982376519,3.8238854165511914e-18,6,1.0,1.9554757186123986e-09,3,1
150,0.031041,0.04640925300000001,-0.4640925300000001,185.9326619659225,0.0008735022106092203,0.36899685946327715,0.00037012805534289,3.13968310366611e-19,6,1.0,5.60328462707856e-10,3,1
151,0.03125,0.03283087499999998,-0.3283087499999998,131.572382637451,0.0009219005049741821,0.2315707864352225,0.00039063580719245005,7.849488016003041e-21,6,1.0,8.859697368705608e-11,2,1
152,0.031458,0.019060712000000007,-0.19060712000000007,76.4392324223839,0.000941077941934795,0.09219921615679341,0.0003987618398028793,4.901190147857121e-24,6,1.0,2.1840419793843646e-12,2,1
153,0.031666,0.005213835,-0.05213835,20.994499945039784,0.0009313555403111126,-0.0467423154984732,0.0003946421780979291,3.7057709832506657e-26,6,1.0,1.4427564096165935e-13,2,1
154,0.031875,-0.008709756000000013,0.08709756000000013,-34.76212457494953,0.0008924965964048369,-0.18592796127404604,0.00037817652390035466,1.3556935352377123e-21,6,1.0,3.681820717022047e-11,2,1
155,0.032083,-0.022556632999999993,0.22556632999999993,-90.21635977446334,0.0008250682720770917,-0.3241746361910827,0.000349605200032666,1.114132103199143e-19,6,1.0,3.3378600836102697e-10,3,1
156,0.032291,-0.036288439000000006,0.36288439000000006,-145.21437516037432,0.0007292715297860585,-0.4605612610145829,0.0003090133600788384,1.849282531883313e-18,6,1.0,1.3598832335875325e-09,3,1
157,0.0325,-0.049790103,0.49790103,-199.2951904311405,0.0006052493292548668,-0.5934076580439769,0.0002564615801927402,1.4594619667319703e-17,6,1.0,3.820290509454121e-09,3,1
158,0.032708,-0.062984911,0.6298491100000001,-252.15194579438574,0.00045477089368044666,-0.7234540171847128,0.00019269953122052827,6.854747562404362e-17,6,1.0,8.279340282755617e-09,3,1
159,0.032916,-0.07579614900000001,0.75796149,-303.47693545768954,0.00027823221441169565,-0.8487436503305343,0.0001178950061066507,2.459893501762663e-16,6,1.0,1.5684047633086535e-08,3,1
160,0.033125,-0.088108746,0.88108746,-352.8092444074457,7.595465846257274e-05,-0.9678351959288138,3.218417731464946e-05,7.307669532358842e-16,6,1.0,2.7032701550842018e-08,3,1
161,0.033333,-0.099922702,0.99922702,-400.1491611054108,-0.00014923595677123855,-1.0826471886240936,-6.323557490306718e-05,1.7242475556703188e-15,6,1.0,4.152405995528915e-08,3,1
162,0.033541,-0.111084589,1.11084589,-444.88141889353784,-0.0003966680844741766,-1.1895775370333568,-0.00016807969681109178,3.663076911396479e-15,6,1.0,6.05233583922034e-08,3,1
163,0.03375,-0.12155605,1.2155605,-486.85266412157904,-0.0006660551917781848,-1.288933527770369,-0.000282226776177197,7.231223349363462e-15,6,1.0,8.503660005663281e-08,3,1
164,0.033958,-0.131298728,1.31298728,-525.9090521170885,-0.0009533812321992162,-1.3813751943318828,-0.0004039750983894984,1.2111480260705903e-14,6,1.0,1.1005217063034595e-07,3,1
165,0.034166,-0.140235909,1.40235909,-561.7428514558882,-0.0012580906991651857,-1.4649493604133164,-0.0005330892793072821,1.937692671244583e-14,6,1.0,1.392010298510739e-07,3,1
166,0.034375,-0.148290879,1.4829087899999998,-594.0468212567024,-0.0015797188641765536,-1.53889074168118,-0.000669372400074811,2.9855882457464776e-14,6,1.0,1.7278854839679714e-07,3,1
167,0.034583,-0.15546363800000002,1.5546363800000003,-622.8206574469568,-0.0019134505934431298,-1.6044794676277718,-0.0008107841497640381,4.012151262568223e-14,6,1.0,2.0030355120474732e-07,3,1
168,0.034791,-0.161639115,1.61639115,-647.6029095995915,-0.0022585460861154487,-1.6591129455399964,-0.0009570110534387495,5.2445908573075254e-14,6,1.0,2.29010717153658e-07,3,1
169,0.035,-0.16685566699999999,1.6685566699999999,-668.5475172434801,-0.00261472182380998,-1.7041901325097115,-0.0011079329761906696,6.753236960933012e-14,6,1.0,2.5986990901048526e-07,3,1
170,0.035208,-0.170998223,1.70998223,-685.1925852197966,-0.002976248840936866,-1.7381106592638784,-0.001261122390227486,7.608926371943925e-14,6,1.0,2.7584282429350527e-07,3,1
171,0.035416,-0.174143497,1.74143497,-697.8455215419623,-0.0033428244654622823,-1.762382810218349,-0.0014164510446874083,8.501704331069187e-14,6,1.0,2.9157682231140137e-07,3,1
172,0.035625,-0.176176418,1.7617641800000001,-706.0450131902162,-0.0037137436201426324,-1.7747327975136888,-0.0015736201780265403,9.34181821089598e-14,6,1.0,3.0564388118611466e-07,3,1
173,0.035833,-0.177135343,1.77135343,-709.9441325877186,-0.004083295458249556,-1.7766915293602108,-0.0017302099399362557,9.069853449282478e-14,6,1.0,3.011619738380135e-07,3,1
174,0.036041,-0.176981915,1.76981915,-709.3889419123826,-0.0044508810141529525,-1.7672382495355619,-0.001885966531420751,8.690901913735534e-14,6,1.0,2.9480335670581394e-07,3,1
175,0.03625,-0.175754491,1.75754491,-704.5331793236481,-0.004816072872320534,-1.7473294649166498,-0.0020407088442036354,8.248329899944448e-14,6,1.0,2.8719905812156294e-07,3,1
176,0.036458,-0.17345307100000001,1.73453071,-695.3757414054431,-0.005173133530621591,-1.7166377802935449,-0.0021920057333142764,6.888637299213305e-14,6,1.0,2.624621362628397e-07,3,1
177,0.036666,-0.170077655,1.70077655,-681.9165831388125,-0.00552158609665796,-1.6752527213286963,-0.0023396551257026128,5.6669144311651626e-14,6,1.0,2.3805281825498492e-07,3,1
178,0.036875,-0.165628243,1.65628243,-664.1556493196264,-0.005860851923294646,-1.6232814671611713,-0.0024834118319046793,4.576339850895905e-14,6,1.0,2.1392381463712968e-07,3,1
179,0.037083,-0.160181549,1.6018154900000001,-642.399249544102,-0.00618566271351128,-1.5615903375799756,-0.0026210435226745768,3.2302856167524643e-14,6,1.0,1.797299533017689e-07,3,1
180,0.037291,-0.15373757300000002,1.5373757300000002,-616.6472790814677,-0.006495602239199129,-1.4900938734992737,-0.0027523738301696446,2.2203071611265264e-14,6,1.0,1.4900695139874085e-07,3,1
181,0.0375,-0.146334672,1.46334672,-587.0533752439273,-0.006790191562863451,-1.4095182950445977,-0.0028771998147734995,1.478881629240299e-14,6,1.0,1.21609276951124e-07,3,1
182,0.037708,-0.13804956000000002,1.3804956000000002,-553.9237461696579,-0.00706479488308461,-1.3202082702940323,-0.0029935571538507264,8.430312157747932e-15,6,1.0,9.181673116071215e-08,3,1
183,0.037916,-0.128920594,1.28920594,-517.4120993214267,-0.007319171489148576,-1.2229644522306085,-0.0031013438513360844,4.571035919820884e-15,6,1.0,6.760943637012791e-08,3,1
184,0.038125,-0.118986131,1.18986131,-477.67198586636334,-0.007552891374776919,-1.118276964728907,-0.0032003777011794044,2.3214677640872976e-15,6,1.0,4.818161210176468e-08,3,1
185,0.038333,-0.10832288500000001,1.08322885,-435.0096585928092,-0.00776218799905264,-1.0062337705563533,-0.00328906271146669,9.600526495877383e-16,6,1.0,3.098471603395865e-08,3,1
186,0.038541,-0.096969213,0.96969213,-389.5789220450954,-0.007946862942797115,-0.8878603064638252,-0.0033673148062747646,3.527453969784012e-16,6,1.0,1.8781516792848257e-08,3,1
187,0.03875,-0.085040186,0.8504018600000001,-341.84073395113757,-0.008106731083591256,-0.7649193339432534,-0.0034350555439005767,1.1124816310767456e-16,6,1.0,1.0547424318015368e-08,3,1
188,0.038958,-0.072574161,0.72574161,-291.947572469885,-0.008239059492022882,-0.6361942713058976,-0.0034911269034066683,2.4514457896433495e-17,6,1.0,4.951206952026263e-09,3,1
189,0.039166,-0.05968620899999999,0.5968620899999999,-240.3608172104429,-0.008343969058654796,-0.5043729164995878,-0.0035355801096076983,3.82580701246037e-18,6,1.0,1.9559563184065078e-09,3,1
190,0.039375,-0.04641468700000001,0.4641468700000001,-187.23385576360383,-0.008421188151701318,-0.3694693447201985,-0.0035683000642893026,3.296062650372603e-19,6,1.0,5.741133920534897e-10,3,1
191,0.039583,-0.03283630900000001,0.3283630900000001,-132.8731963139182,-0.008469282295658393,-0.23122184594748058,-0.003588678938847973,7.468632180833432e-21,6,1.0,8.639094011019845e-11,2,1
192,0.039791,-0.019066146000000006,0.19066146000000006,-77.74019823806461,-0.008488465736254598,-0.09222807978944719,-0.0035968075153720324,4.309492964271854e-23,6,1.0,6.189493362285248e-12,2,1
193,0.04,-0.005219268999999999,0.052192689999999986,-22.29566019636662,-0.008478799264342434,0.04625106178068615,-0.0035927115526972627,3.335620678764527e-23,6,1.0,5.773159728050814e-12,2,1
194,0.040208,0.008704321999999987,-0.08704321999999987,33.46128566326464,-0.008440051530952161,0.18628717976092674,-0.003576293021599209,1.3278295432471107e-21,6,1.0,3.6398598165458124e-11,2,1
195,0.040416,0.022589555999999983,-0.22589555999999983,89.06907047785008,-0.008372496423452192,0.3247841706729341,-0.003547667976047586,1.1316768200809721e-19,6,1.0,3.3630369132954877e-10,3,1
196,0.040625,0.03628300500000001,-0.36283005000000007,143.91317656773813,-0.008276390578305034,0.45983657965146896,-0.0035069451603062496,1.8975900786799637e-18,6,1.0,1.3775200937067057e-09,3,1
197,0.040833,0.049784668999999976,-0.49784668999999976,197.99432556378528,-0.00815289276484399,0.593739487793483,-0.0034546155783300864,1.4108269219310356e-17,6,1.0,3.7560885679548866e-09,3,1
198,0.041041,0.06297947699999998,-0.6297947699999997,250.85093487168766,-0.008002420696298328,0.7234234064695306,-0.0033908562272502367,6.852429316364991e-17,6,1.0,8.277939211580473e-09,3,1
199,0.04125,0.07579071499999998,-0.7579071499999999,302.1758804503067,-0.00782512936005791,0.8482839054565374,-0.0033157327796896063,2.545056685113786e-16,6,1.0,1.5953233683426425e-08,3,1
200,0.041458,0.08810331200000002,-0.8810331200000001,351.5083447858738,-0.007623754873096142,0.9681465719315799,-0.0032304046072471693,7.050712423040289e-16,6,1.0,2.6553177483125325e-08,3,1
201,0.041666,0.09991726799999998,-0.9991726799999998,398.8481233411667,-0.007398570753359021,1.08261596027462,-0.003134987607357704,1.7238500007167517e-15,6,1.0,4.151927237143493e-08,3,1
202,0.041875,0.11107915500000001,-1.11079155,443.5804176154701,-0.0071500343084042114,1.1891695930852073,-0.003029675554410066,3.795927902185782e-15,6,1.0,6.161110178454384e-08,3,1
203,0.042083,0.12155061599999997,-1.2155061599999997,485.5517193179229,-0.006881882726510254,1.2891902975671041,-0.0029160520027595688,6.970119589512985e-15,6,1.0,8.348724178230683e-08,3,1
204,0.042291,0.13129329399999998,-1.3129329399999998,524.6079895192735,-0.006594563895526297,1.3813405335767173,-0.0027943067353931156,1.2109050133442361e-14,6,1.0,1.1004112906633646e-07,3,1
205,0.0425,0.140230475,-1.4023047499999999,560.4419038374865,-0.006288460125121561,1.4646113416494488,-0.00266460174793323,2.0097717108636555e-14,6,1.0,1.417664172292661e-07,3,1
206,0.042708,0.148285445,-1.4828544499999998,592.7458285494492,-0.005968332365810968,1.5390757659163108,-0.0025289543922929892,2.875967773317808e-14,6,1.0,1.6958678509283043e-07,3,1
207,0.042916,0.15545820400000002,-1.55458204,621.5195736764994,-0.005634608786103509,1.6044402870550922,-0.002387546095806681,4.011367678222277e-14,6,1.0,2.002839901796982e-07,3,1
208,0.043125,0.161633681,-1.61633681,646.3020133234128,-0.005287906683730636,1.658861733841545,-0.002240638425309646,5.443134904175731e-14,6,1.0,2.3330526996297345e-07,3,1
209,0.043333,0.166850233,-1.66850233,667.2464764548727,-0.00493341418169178,1.704290875186749,-0.002090429738005017,6.502102231919567e-14,6,1.0,2.549922004482513e-07,3,1
210,0.043541,0.170992789,-1.7099278900000001,683.8914847690963,-0.004571896418753028,1.738066167974771,-0.0019372442452343448,7.607367656791583e-14,6,1.0,2.758145691095347e-07,3,1
211,0.04375,0.17413806299999998,-1.7413806299999999,696.54466986228,-0.00420359092342527,1.7622272503720946,-0.0017811825946717293,8.82801160742225e-14,6,1.0,2.9711969987606127e-07,3,1
212,0.043958,0.176170984,-1.76170984,704.7439256336311,-0.0038344452106275884,1.7747390038350115,-0.0016247649197574543,8.990419255058461e-14,6,1.0,2.998402783861376e-07,3,1
213,0.044166,0.177129909,-1.77129909,708.64302059058,-0.003464903865857239,1.7766410806266808,-0.0014681796041767967,9.067792783794291e-14,6,1.0,3.011277599792234e-07,3,1
214,0.044375,0.176976481,-1.7697648099999999,708.0881271392624,-0.003095561865472362,1.7671866047123228,-0.0013116787565560857,9.02873479446972e-14,6,1.0,3.004785315841758e-07,3,1
215,0.044583,0.17574905700000001,-1.75749057,703.2320496093615,-0.0027321361851660292,1.7472388476266003,-0.001157684824222894,7.934548046079222e-14,6,1.0,2.8168329815603783e-07,3,1
216,0.044791,0.17344763700000002,-1.73447637,694.0746233237908,-0.0023750872895777885,1.7165812287896203,-0.0010063929193126222,6.886822237175685e-14,6,1.0,2.624275564252668e-07,3,1
217,0.045,0.170072221,-1.70072221,680.6157934543479,-0.00202494898997553,1.6753028689103213,-0.0008580292330404789,5.889986227607677e-14,6,1.0,2.426929382488057e-07,3,1
218,0.045208,0.165622809,-1.6562280900000002,662.8544833533398,-0.0016873451963877577,1.623095161479675,-0.0007149767781304058,4.400032364338499e-14,6,1.0,2.097625410852391e-07,3,1
219,0.045416,0.16017611499999998,-1.6017611499999997,641.098130860476,-0.0013625474234808502,1.5615277543601336,-0.0005773506031698518,3.2292499062285035e-14,6,1.0,1.7970113817498046e-07,3,1
220,0.045625,0.15373213900000002,-1.5373213900000002,615.3465020715623,-0.0010510870449869211,1.490241045425492,-0.00044537586651988186,2.308977852633351e-14,6,1.0,1.5195321163520052e-07,3,1
221,0.045833,0.146329238,-1.46329238,585.7521811920562,-0.0007579642374134443,1.4092442671801775,-0.00032117128703959514,1.4210004292404949e-14,6,1.0,1.192057225577504e-07,3,1
222,0.046041,0.13804412600000002,-1.3804412600000002,552.6226320821172,-0.0004833750848604369,1.3201401565048443,-0.00020481995121204955,8.426831952928709e-15,6,1.0,9.179777749154947e-08,3,1
223,0.04625,0.12891516,-1.2891516,516.1113208840853,-0.00022772697629623012,1.2231966916947643,-9.649448148145345e-05,4.7570529901194325e-15,6,1.0,6.897139254636104e-08,3,1
224,0.046458,0.118980697,-1.18980697,476.3707729932045,4.801993614307002e-06,1.1179277399545062,2.034743056909749e-06,2.2285062670204186e-15,6,1.0,4.720705738513478e-08,3,1
225,0.046666,0.10831745099999998,-1.0831745099999999,433.70855369888835,0.00021408346394301536,1.0061609150418678,9.071333217924378e-05,9.594968244522813e-16,6,1.0,3.09757457443846e-08,3,1
226,0.046875,0.096963779,-0.9696377899999999,388.2781286155062,0.0003997095488852555,0.8881630858480353,0.00016936845291748117,3.675440186919449e-16,6,1.0,1.9171437574412383e-08,3,1
227,0.047083,0.08503475200000002,-0.8503475200000001,340.5395119707939,0.0005587278069810948,0.764510856229997,0.0002367490707547012,1.0660394070923441e-16,6,1.0,1.0324918430584917e-08,3,1
228,0.047291,0.07256872699999997,-0.7256872699999997,290.64648054331275,0.0006910402841234213,0.6361176785688777,0.00029281367971331407,2.4490842607146173e-17,6,1.0,4.948822322644355e-09,3,1
229,0.0475,0.05968077499999999,-0.59680775,239.0599945665955,0.0007965277386532279,0.5047246628220393,0.000337511753666622,3.997641295505639e-18,6,1.0,1.9994102201990478e-09,3,1
230,0.047708,0.04640925300000001,-0.4640925300000001,185.93263464467802,0.0008732841015461071,0.3690209754465349,0.00037003563624835045,3.141323755961246e-19,6,1.0,5.604749523390862e-10,3,1
231,0.047916,0.03283087499999998,-0.3283087499999998,131.57212010971918,0.0009213617906138215,0.2311427359024729,0.0003904075383956871,7.44298076239088e-21,6,1.0,8.627262425269977e-11,2,1
232,0.048125,0.019060712000000007,-0.19060712000000007,76.43933479475598,0.0009407168907988225,0.09260813485646367,0.0003986088520333994,5.184826257598822e-24,6,1.0,2.2661070580602634e-12,2,1
233,0.048333,0.005213835,-0.05213835,20.994449967156093,0.0009309998496803662,-0.04671654383873236,0.0003944914617289687,7.491837715830523e-26,6,1.0,1.4395772236503072e-13,2,1
234,0.048541,-0.008709756000000013,0.08709756000000013,-34.76234460357212,0.000892235436348141,-0.18636737178954438,0.0003780658628593818,1.3295740611391327e-21,6,1.0,3.6461247753853997e-11,2,1
235,0.04875,-0.02259499000000001,0.2259499000000001,-90.3699851217341,0.0008244358319078759,-0.3244000212452861,0.00034933721691011695,1.1641657438379493e-19,6,1.0,3.411986470726864e-10,3,1
236,0.048958,-0.036288439000000006,0.36288439000000006,-145.21436756346165,0.0007286939457252635,-0.46029752972409854,0.00030876862107002696,1.840827757441084e-18,6,1.0,1.3567710704085921e-09,3,1
237,0.049166,-0.049790103,0.49790103,-199.2953669604326,0.0006051795110859639,-0.5938193973043258,0.000256431996222866,1.4123393066001177e-17,6,1.0,3.758110275203199e-09,3,1
238,0.049375,-0.062984911,0.6298491100000001,-252.15190890894522,0.0004540598625700821,-0.7230605192147427,0.0001923982468517297,7.091935848009294e-17,6,1.0,8.421363205016223e-09,3,1
239,0.049583,-0.07579614900000001,0.75796149,-303.47704510300224,0.0002775263771265819,-0.8487186800168284,0.00011759592251126352,2.4593145827333575e-16,6,1.0,1.568220195530303e-08,3,1
240,0.049791,-0.088108746,0.88108746,-352.8093695929291,7.613561151718005e-05,-0.9682248346605866,3.226085233778815e-05,7.055271705367436e-16,6,1.0,2.656176143231847e-08,3,1
241,0.05,-0.099922702,0.99922702,-400.1491611407562,-0.0001500643108936995,-1.082296279477888,-6.358657241258455e-05,1.787050939033952e-15,6,1.0,4.227352526924733e-08,3,1
242,0.050208,-0.111084589,1.11084589,-444.8815496619893,-0.0003974918363327505,-1.1895554107646689,-0.00016842874420879258,3.6625318828809354e-15,6,1.0,6.051885559485796e-08,3,1
243,0.050416,-0.12155605,1.2155605,-486.8527297598391,-0.000665659055693079,-1.289265477693888,-0.00028205892190384706,6.9733719169620765e-15,6,1.0,8.350671779374441e-08,3,1
244,0.050625,-0.131298728,1.31298728,-525.9090930910962,-0.0009543059847670255,-1.3810857850428009,-0.0004043669426978922,1.2564142303800424e-14,6,1.0,1.120898849286147e-07,3,1
245,0.050833,-0.140235909,1.40235909,-561.7430002496338,-0.00125901165545201,-1.4649311090624262,-0.0005334795150220382,1.9374995742965622e-14,6,1.0,1.3919409377773182e-07,3,1
